path,cells,dims_match,header_exact,byte_exact_full,diff_全部cell(含浮点),diff_pathing(去浮点),cosmetic_wall_void(边界浮点),cell_match%,pathing_match%,w2W,W2w,w2V,V2w,status
ACT3_Z1\1X1_SWAMP_N0S5E0W5\1X1_SWAMP_N0S5E0W5_PB_A.LAYOUT,62750,True,True,False,140,61,79,99.7769,99.9028,12,26,0,23,ok
ACT3_Z2\1X1_OPEN_N0S0E0W0_LANDMARK_BATTLEFIELD\1X1_OPEN_LANDMARK_BATTLEFIELD_LM_A.LAYOUT,62750,True,True,False,140,140,0,99.7769,99.7769,8,68,4,60,ok
ACT3_Z2\1X1_WALL_S0E1W1_LANDMARK_LQUARRY\1X1_WALL_S0E1W1_LANDMARK_LQUARRY_JT_A.LAYOUT,100400,True,True,False,140,129,11,99.8606,99.8715,40,66,0,23,ok
ACT2_Z1\1X1_OPEN_N0S0E0W0_TABLETOP_SPECIAL\1X1_OPEN_N0S0E0W0_TABLETOP_PB_SPECIAL.LAYOUT,62750,True,True,False,139,139,0,99.7785,99.7785,51,36,1,51,ok
CATACOMB\1X1NE\1X1_NE_PB_A.LAYOUT,62750,True,True,False,138,109,29,99.7801,99.8263,0,107,0,2,ok
ACT2_Z2\TEMPLATES\1X1_CONCAVE_N1E2_LAKE_SW_SE\1X1CONCAVE_N1E2_SW_SE_TEMPLATE.LAYOUT,75250,True,True,False,138,132,6,99.8166,99.8246,81,9,0,42,ok
ACT3_Z2\1X1_WALL_S0E1W1_LANDMARK_LQUARRY\1X1_WALL_S0E1W1_LANDMARK_LQUARRY_LM_A.LAYOUT,100400,True,True,False,138,131,7,99.8625,99.8695,52,57,0,22,ok
ACT3_Z2\1X1_WALL_S0E1W1_LANDMARK_RQUARRY\1X1_WALL_S0E1W1_LANDMARK_RQUARRY_PB_A.LAYOUT,100400,True,True,False,138,135,3,99.8625,99.8655,59,40,0,36,ok
NACK\1X1ENTRANCE_N\1X1_ENTRANCE_N_LM_A.LAYOUT,18750,True,True,False,137,113,24,99.2693,99.3973,6,0,0,107,ok
NACK\1X1EXIT_N\1X1_EXIT_N_LM_A.LAYOUT,18750,True,True,False,137,113,24,99.2693,99.3973,6,0,0,107,ok
NACK\1X1N\1X1_N_LM_A.LAYOUT,18750,True,True,False,137,113,24,99.2693,99.3973,6,0,0,107,ok
GENERIC_CAVE\1X1S\1X1_S_LM_A.LAYOUT,55275,True,True,False,137,88,49,99.7521,99.8408,32,56,0,0,ok
ACT2_Z1\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_PB_A.LAYOUT,62750,True,True,False,137,61,76,99.7817,99.9028,6,39,4,12,ok
DRAGON\1X1SE\1X1_SE_JT_A.LAYOUT,69000,True,True,False,137,13,124,99.8014,99.9812,9,0,0,4,ok
NACK\1X1EXIT_S\1X1_EXIT_S_LM_A.LAYOUT,22500,True,True,False,136,113,23,99.3956,99.4978,6,0,0,107,ok
NACK\1X1ENTRANCE_S\1X1_ENTRANCE_S_LM_A.LAYOUT,22500,True,True,False,136,113,23,99.3956,99.4978,6,0,0,107,ok
NACK\1X1S\1X1_S_LM_A.LAYOUT,22500,True,True,False,136,113,23,99.3956,99.4978,6,0,0,107,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL_BB_A.LAYOUT,62750,True,True,False,136,117,19,99.7833,99.8135,18,49,0,50,ok
ACT2_Z2\1X1_CLIFF_CONCAVE_S1E1\1X1CLIFF_CONCAVE_S1E1_PB_A.LAYOUT,60200,True,True,False,135,75,60,99.7757,99.8754,57,18,0,0,ok
NETHER\1X1ENTRANCE_S\1X1_ENTRANCE_S_PB_A.LAYOUT,60300,True,True,False,135,98,37,99.7761,99.8375,22,40,0,36,ok
DRAGON_TOWER\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,62100,True,True,False,135,134,1,99.7826,99.7842,0,132,0,2,ok
CATACOMB\1X1NEW\1X1_NEW_PB_A.LAYOUT,75250,True,True,False,135,118,17,99.8206,99.8432,0,118,0,0,ok
ACT1\1X1_CONVEX_N0S2E2W0\1X1_CONVEX_N0S2E2W0_LM_A.LAYOUT,97825,True,True,False,134,88,46,99.8630,99.9100,25,63,0,0,ok
ACT3_Z1\1X1_CONVEX_N0S2E2W0\1X1_CONVEX_N0S2E2W0_BB_A.LAYOUT,62750,True,True,False,133,63,70,99.7880,99.8996,7,30,0,26,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_LM_A.LAYOUT,62750,True,True,False,133,121,12,99.7880,99.8072,16,88,0,17,ok
ACT3_Z2\1X1_CONVEX_N0S1E0W2\1X1_CONVEX_N0S1E0W2_JT_A.LAYOUT,62750,True,True,False,133,101,32,99.7880,99.8390,14,78,0,9,ok
VAULT\1X1NSW\1X1_NSW_BB_A.LAYOUT,82800,True,True,False,133,133,0,99.8394,99.8394,0,133,0,0,ok
NETHER\TEMPLATES\1X1NW_TEMPLATE.LAYOUT,105950,True,True,False,133,53,80,99.8745,99.9500,0,53,0,0,ok
ACT3_Z1\1X1_SWAMP_N0S5E0W0\1X1_SWAMP_N0S5E0W0_PB_A.LAYOUT,62750,True,True,False,131,80,51,99.7912,99.8725,22,30,0,28,ok
ACT3_Z2\1X1_OPEN_N0S0E0W0_LANDMARK_BATTLEFIELD\1X1_OPEN_LANDMARK_BATTLEFIELD_JT_A.LAYOUT,62750,True,True,False,131,114,17,99.7912,99.8183,19,52,2,41,ok
ACT3_Z2\1X1_WALL_S0E1W1_LANDMARK_RQUARRY\1X1_WALL_S0E1W1_LANDMARK_RQUARRY_LM_A.LAYOUT,100400,True,True,False,131,130,1,99.8695,99.8705,41,81,0,8,ok
GENERIC_CAVE\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,56475,True,True,False,129,116,13,99.7716,99.7946,29,87,0,0,ok
ACT1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_LM_D.LAYOUT,90300,True,True,False,129,129,0,99.8571,99.8571,26,103,0,0,ok
DRAGON\1X1NSW\1X1_NSW_LM_A.LAYOUT,75900,True,True,False,128,66,62,99.8314,99.9130,42,20,0,4,ok
GENERIC_CAVE\1X1EXIT_S\1X1_EXIT_S_PB_A.LAYOUT,50200,True,True,False,127,116,11,99.7470,99.7689,35,81,0,0,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_ALLCAVEBOSSROOM_A.LAYOUT,37650,True,True,False,126,104,22,99.6653,99.7238,82,22,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_BB_A.LAYOUT,62750,True,True,False,125,56,69,99.8008,99.9108,0,28,0,28,ok
ACT2_CAVES\1X1EXIT_S\1X1_EXIT_S_JT_A.LAYOUT,45225,True,True,False,124,38,86,99.7258,99.9160,2,24,0,12,ok
GENERIC_CAVE\1X1NW\1X1_NW_BB_A.LAYOUT,62376,True,True,False,124,72,52,99.8012,99.8846,19,53,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL_JT_A.LAYOUT,62750,True,True,False,124,84,40,99.8024,99.8661,38,23,0,23,ok
ACT1\1X1_OPEN_N0S0E3W3_WROAD_EW\1X1_OPEN_WROAD_EW_ABANDONEDCITY_LM_A.LAYOUT,90300,True,True,False,124,122,2,99.8627,99.8649,25,96,1,0,ok
ACT2_Z1\TEMPLATES\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_TEMPLATE_A.LAYOUT,62750,True,True,False,123,119,4,99.8040,99.8104,27,91,0,1,ok
ACT2_Z2\1X1_ENTRANCE_N1S1E0\1X1ENTRANCE_N1S1E0_JT_B.LAYOUT,69000,True,True,False,123,109,14,99.8217,99.8420,25,25,0,59,ok
GENERIC_CAVE\1X1SW\1X1_SW_PB_A.LAYOUT,69025,True,True,False,123,102,21,99.8218,99.8522,43,59,0,0,ok
VAULT\TEST.LAYOUT,332500,True,True,False,123,111,12,99.9630,99.9666,52,59,0,0,ok
GENERIC_CAVE\1X1EW\1X1_EW_BB_A.LAYOUT,82775,True,True,False,122,109,13,99.8526,99.8683,16,86,0,7,ok
ACT1\1X1_OPEN_N0S3E3W0_WROAD_SE\1X1_OPEN_WROAD_SE_ABANDONEDCITY_LM_A.LAYOUT,90300,True,True,False,122,120,2,99.8649,99.8671,25,94,1,0,ok
ESTHSHRINE\1X1ENTRANCE_E\1X1_ENTRANCE_E_BB_A.LAYOUT,37650,True,True,False,121,108,13,99.6786,99.7131,29,78,0,1,ok
ACT3_Z1\1X1_CONVEX_N1S0E0W1\1X1_CONVEX_N1S0E0W1_BB_A.LAYOUT,62750,True,True,False,121,100,21,99.8072,99.8406,3,70,0,27,ok
ACT3_Z2\1X1_CONVEX_N1S0E0W1\1X1_CONVEX_N1S0E0W1_BB_A.LAYOUT,62750,True,True,False,121,100,21,99.8072,99.8406,3,70,0,27,ok
ACT3_Z1\1X1_SWAMP_N0S5E0W5\1X1_SWAMP_N0S5E0W5_BB_A.LAYOUT,62750,True,True,False,118,65,53,99.8120,99.8964,6,34,0,25,ok
ACT2_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_BB_B.LAYOUT,62750,True,True,False,117,79,38,99.8135,99.8741,3,20,0,56,ok
ACT3_Z1\1X1_SWAMP_N0S0E5W0\1X1_SWAMP_N0S0E5W0_PB_A.LAYOUT,62750,True,True,False,117,60,57,99.8135,99.9044,29,30,1,0,ok
DRAGON\1X1NSE\1X1_NSE_LM_A.LAYOUT,69025,True,True,False,116,68,48,99.8319,99.9015,68,0,0,0,ok
ACT3_Z1\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_BB_A.LAYOUT,31250,True,True,False,115,70,45,99.6320,99.7760,1,38,0,31,ok
ACT2_CAVES\1X1SE\1X1_SE_LM_A.LAYOUT,45200,True,True,False,115,26,89,99.7456,99.9425,0,26,0,0,ok
ACT3_Z1\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_LM_A.LAYOUT,31500,True,True,False,114,60,54,99.6381,99.8095,3,36,0,21,ok
ACT3_Z1\1X1_SWAMP_N5S5E5W0\1X1_SWAMP_N5S5E5W0_PB_A.LAYOUT,62750,True,True,False,114,59,55,99.8183,99.9060,16,38,0,5,ok
ACT3_Z1\1X1_SWAMP_N0S0E0W5\1X1_SWAMP_N0S0E0W5_BB_A.LAYOUT,62750,True,True,False,112,74,38,99.8215,99.8821,9,14,0,51,ok
VAULT\1X1SW\1X1_SW_LM_A.LAYOUT,82775,True,True,False,112,112,0,99.8647,99.8647,0,112,0,0,ok
DRAGON\1X1EXIT_E\1X1_EXIT_E_LM_A.LAYOUT,50200,True,True,False,111,3,108,99.7789,99.9940,2,1,0,0,ok
CATACOMB\1X1S\1X1_S_LM_A.LAYOUT,55275,True,True,False,111,99,12,99.7992,99.8209,6,93,0,0,ok
ACT3_Z1\1X1_CONVEX_N2S0E1W0\1X1_CONVEX_N2S0E1W0_JT_A.LAYOUT,62750,True,True,False,111,106,5,99.8231,99.8311,19,76,0,11,ok
DRAGON\1X1NW\1X1_NW_LM_A.LAYOUT,69000,True,True,False,111,1,110,99.8391,99.9986,1,0,0,0,ok
DWARVENLAB\1X1N\1X1_N_PB_A.LAYOUT,10201,True,True,False,110,67,43,98.9217,99.3432,0,2,62,3,ok
ACT3_Z1\TEMPLATES\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_TEMPLATE.LAYOUT,56475,True,True,False,109,26,83,99.8070,99.9540,2,24,0,0,ok
ACT3_Z1\1X1_SWAMP_N0S0E0W5\1X1_SWAMP_N0S0E0W5_PB_A.LAYOUT,62750,True,True,False,109,46,63,99.8263,99.9267,15,31,0,0,ok
CATACOMB\1X1SEW\1X1_SEW_LM_B.LAYOUT,75250,True,True,False,109,50,59,99.8551,99.9336,8,42,0,0,ok
DWARVENLAB\1X1E\1X1_E_JT_A.LAYOUT,37901,True,True,False,108,46,62,99.7150,99.8786,18,28,0,0,ok
ACT3_Z1\TEMPLATES\1X1_ENTRANCE_N2S2W0\1X1_ENTRANCE_N2S2W0_TEMPLATE.LAYOUT,50000,True,True,False,108,25,83,99.7840,99.9500,2,23,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0_LANDMARK_SHRINES\1X1_OPEN_N0S0E0W0_LANDMARK_SHRINES_PB_A.LAYOUT,62750,True,True,False,108,80,28,99.8279,99.8725,23,42,0,15,ok
NETHER\1X1EXIT_W\1X1_EXIT_W_LM_A.LAYOUT,40401,True,True,False,106,41,65,99.7376,99.8985,19,18,0,4,ok
ACT3_Z1\1X1_WALL_N0E2W2_LANDMARK_WITCH\1X1_WALL_N0E2W2_LANDMARK_WITCH_LM_A.LAYOUT,50200,True,True,False,106,38,68,99.7888,99.9243,9,18,0,11,ok
GENERIC_CAVE\1X1EXIT_N\1X1_EXIT_N_BB_A.LAYOUT,56500,True,True,False,106,82,24,99.8124,99.8549,12,70,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_PB_A.LAYOUT,62750,True,True,False,105,33,72,99.8327,99.9474,6,26,0,1,ok
ACT3_Z2\1X1_CONVEX_N2S0E1W0\1X1_CONVEX_N2S0E1W0_JT_A.LAYOUT,62750,True,True,False,104,99,5,99.8343,99.8422,12,76,0,11,ok
ACT3_Z2\1X1_ENTRANCE_N1S1E0\1X1_ENTRANCE_N1S1E0_LM_A.LAYOUT,44000,True,True,False,103,55,48,99.7659,99.8750,2,53,0,0,ok
DWARVENLAB\1X1S\1X1_S_LM_A.LAYOUT,56500,True,True,False,103,1,102,99.8177,99.9982,1,0,0,0,ok
ACT3_Z1\1X1_SWAMP_N5S0E5W0\1X1_SWAMP_N5S0E5W0_BB_A.LAYOUT,62750,True,True,False,103,60,43,99.8359,99.9044,3,22,0,35,ok
GENERIC_CAVE\1X1ENTRANCE_E\1X1_ENTRANCE_E_BB_A.LAYOUT,69000,True,True,False,103,96,7,99.8507,99.8609,15,81,0,0,ok
ACT2_CAVES\1X1ENTRANCE_S\1X1_ENTRANCE_S_PB_A.LAYOUT,39600,True,True,False,102,45,57,99.7424,99.8864,0,45,0,0,ok
ACT3_Z2\1X1_OPEN_N0S0E0W0_LANDMARK_BATTLEFIELD\1X1_OPEN_LANDMARK_BATTLEFIELD_LM_B.LAYOUT,62750,True,True,False,102,99,3,99.8375,99.8422,5,47,1,46,ok
NETHER\TEMPLATES\1X1SE_TEMPLATE.LAYOUT,69000,True,True,False,102,30,72,99.8522,99.9565,0,30,0,0,ok
ACT2_CAVES\1X1EXIT_W\1X1_EXIT_W_JT_A.LAYOUT,35000,True,True,False,101,58,43,99.7114,99.8343,6,44,0,8,ok
DWARVENLAB\1X1NW\1X1_NW_LM_A.LAYOUT,69000,True,True,False,99,3,96,99.8565,99.9957,0,2,1,0,ok
ACT3_Z2\1X1_CONVEX_N0S1E0W2\1X1_CONVEX_N0S1E0W2_PB_A.LAYOUT,62750,True,True,False,97,82,15,99.8454,99.8693,9,70,0,3,ok
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_PB_A.LAYOUT,96876,True,True,False,97,90,7,99.8999,99.9071,23,67,0,0,ok
ACT2_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_BB_A.LAYOUT,62750,True,True,False,95,95,0,99.8486,99.8486,18,77,0,0,ok
ACT3_Z2\1X1_CONVEX_N1S0E0W1\1X1_CONVEX_N1S0E0W1_PB_A.LAYOUT,62750,True,True,False,94,75,19,99.8502,99.8805,5,66,0,4,ok
DWARVENLAB\1X1EW\1X1_EW_JT_A.LAYOUT,67725,True,True,False,94,93,1,99.8612,99.8627,0,22,71,0,ok
CATACOMB\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,69000,True,True,False,94,73,21,99.8638,99.8942,0,73,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL_PB_A.LAYOUT,62750,True,True,False,93,91,2,99.8518,99.8550,37,28,0,26,ok
ACT3_Z1\1X1_SWAMP_N0S0E5W0\1X1_SWAMP_N0S0E5W0_BB_A.LAYOUT,62750,True,True,False,93,37,56,99.8518,99.9410,4,11,0,22,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N2S2W0_LANDMARK_WITCH\1X1_WALL_N2S2W0_LANDMARK_WITCH_TEMPLATE.LAYOUT,50000,True,True,False,92,82,10,99.8160,99.8360,3,78,0,1,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N1S1E0_LANDMARK_WITCH\1X1_WALL_N1S1E0_LANDMARK_WITCH_TEMPLATE.LAYOUT,56500,True,True,False,92,82,10,99.8372,99.8549,3,78,0,1,ok
GENERIC_CAVE\1X1NS\1X1_NS_BB_A.LAYOUT,67800,True,True,False,92,77,15,99.8643,99.8864,16,61,0,0,ok
ACT2_Z1\TEMPLATES\1X1_CONCAVE_N1E2_SPECIAL\1X1_CONCAVE_N1E2_TEMPLATE_SPECIAL.LAYOUT,69000,True,True,False,91,29,62,99.8681,99.9580,2,13,4,10,ok
GENERIC_CAVE\1X1W\1X1_W_BB_A.LAYOUT,68026,True,True,False,91,82,9,99.8662,99.8795,24,58,0,0,ok
VAULT\1X1ENTRANCE_S\1X1_ENTRANCE_S_PB_A.LAYOUT,50250,True,True,False,90,90,0,99.8209,99.8209,5,85,0,0,ok
ACT3_Z2\1X1_WALL_S0E1W1_LANDMARK_LQUARRY\1X1_WALL_S0E1W1_LANDMARK_LQUARRY_PB_A.LAYOUT,100400,True,True,False,90,84,6,99.9104,99.9163,16,31,0,37,ok
CATACOMB\1X1EW\1X1_EW_BB_A.LAYOUT,45451,True,True,False,89,20,69,99.8042,99.9560,0,18,0,2,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N0E2W2_LANDMARK_WITCH\1X1_WALL_N0E2W2_LANDMARK_WITCH_TEMPLATE.LAYOUT,50200,True,True,False,89,79,10,99.8227,99.8426,3,75,0,1,ok
ACT3_Z1\1X1_SWAMP_N5S0E0W5\1X1_SWAMP_N5S0E0W5_BB_A.LAYOUT,62750,True,True,False,89,28,61,99.8582,99.9554,2,8,0,18,ok
GENERIC_CAVE\1X1NE\1X1_NE_PB_A.LAYOUT,75900,True,True,False,89,78,11,99.8827,99.8972,8,69,0,1,ok
PHASE_BEAST_ROOMS\TEMPLATE.LAYOUT,40401,True,True,False,88,32,56,99.7822,99.9208,0,32,0,0,ok
GENERIC_CAVE\1X1ENTRANCE_N\1X1_ENTRANCE_N_BB_A.LAYOUT,45426,True,True,False,88,79,9,99.8063,99.8261,16,63,0,0,ok
CATACOMB\1X1NW\1X1_NW_LM_A.LAYOUT,62750,True,True,False,88,67,21,99.8598,99.8932,20,47,0,0,ok
ACT3_Z1\TEMPLATES\1X1_WALL_S0E1W1_LANDMARK_WITCH\1X1_WALL_S0E1W1_LANDMARK_WITCH_TEMPLATE.LAYOUT,50200,True,True,False,87,77,10,99.8267,99.8466,3,73,0,1,ok
NETHER\TEMPLATES\1X1NE_TEMPLATE.LAYOUT,50451,True,True,False,86,10,76,99.8295,99.9802,0,10,0,0,ok
ACT3_Z1\1X1_CONVEX_N2S0E1W0\1X1_CONVEX_N2S0E1W0_LM_A.LAYOUT,62750,True,True,False,86,62,24,99.8629,99.9012,5,57,0,0,ok
ACT2_CAVES\1X1NS\1X1_NS_LM_A.LAYOUT,50250,True,True,False,84,29,55,99.8328,99.9423,0,29,0,0,ok
ACT3_Z1\1X1_SWAMP_N5S0E5W5\1X1_SWAMP_N5S0E5W5_BB_A.LAYOUT,62750,True,True,False,84,32,52,99.8661,99.9490,1,11,0,20,ok
DRAGON\1X1NS\1X1_NS_LM_A.LAYOUT,75900,True,True,False,84,62,22,99.8893,99.9183,22,36,0,4,ok
CATACOMB\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_BB_A.LAYOUT,40625,True,True,False,83,62,21,99.7957,99.8474,52,8,0,2,ok
ACT2_Z2\1X1_OPEN_N0S0E0W0\1X1OPEN_N0S0E0W0_PB_A.LAYOUT,62750,True,True,False,83,69,14,99.8677,99.8900,7,62,0,0,ok
ACT3_Z1\1X1_CONVEX_N1S0E0W1\1X1_CONVEX_N1S0E0W1_PB_A.LAYOUT,62750,True,True,False,83,67,16,99.8677,99.8932,5,58,0,4,ok
ACT1\1X1_ZONE1_S1E1_CONCAVE_CLIFF_TEMPLATE.LAYOUT,45200,True,True,False,82,0,82,99.8186,100.0000,0,0,0,0,ok
CATACOMB\1X1NSW\1X1_NSW_LM_A.LAYOUT,75900,True,True,False,82,70,12,99.8920,99.9078,4,66,0,0,ok
ACT3_Z1\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_LM_A.LAYOUT,31626,True,True,False,81,34,47,99.7439,99.8925,3,26,0,5,ok
NETHER\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,55275,True,True,False,81,29,52,99.8535,99.9475,2,11,0,16,ok
DRAGON\1X1SW\1X1_SW_LM_A.LAYOUT,69025,True,True,False,81,10,71,99.8827,99.9855,9,0,0,1,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N0S5E5W0\1X1MESA_N0S5E5W0_TEMPLATE.LAYOUT,62750,True,True,False,80,76,4,99.8725,99.8789,15,8,0,53,ok
ACT2_Z2\TEMPLATES\1X1_CONCAVE_N2W2_LAKE_SW_SE\1X1CONCAVE_N2W2_LAKE_SW_SE_TEMPLATE.LAYOUT,75000,True,True,False,80,74,6,99.8933,99.9013,0,6,0,68,ok
ACT2_Z1\TEMPLATES\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_TEMPLATE_A.LAYOUT,50200,True,True,False,78,13,65,99.8446,99.9741,5,8,0,0,ok
DRAGON\1X1EXIT_S\1X1_EXIT_S_PB_A.LAYOUT,50250,True,True,False,78,23,55,99.8448,99.9542,1,20,0,2,ok
ACT2_Z2\TEMPLATES\1X1_ENTRANCE_N1S1E0\1X1ENTRANCE_N1S1E0_TEMPLATE.LAYOUT,75250,True,True,False,78,10,68,99.8963,99.9867,0,10,0,0,ok
ACT3_Z2\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_PB_A.LAYOUT,25000,True,True,False,77,48,29,99.6920,99.8080,8,31,0,9,ok
ACT3_Z2\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_BB_A.LAYOUT,25100,True,True,False,77,67,10,99.6932,99.7331,8,13,1,45,ok
ACT3_Z2\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_PB_A.LAYOUT,25250,True,True,False,77,64,13,99.6950,99.7465,16,46,0,2,ok
ACT1\1X1_ZONE1_N1E2_CONCAVE_CLIFF_TEMPLATE.LAYOUT,56500,True,True,False,76,6,70,99.8655,99.9894,0,6,0,0,ok
ACT3_Z1\1X1_SWAMP_N0S5E5W0\1X1_SWAMP_N0S5E5W0_BB_A.LAYOUT,62750,True,True,False,76,16,60,99.8789,99.9745,1,9,0,6,ok
ACT2_CAVES\1X1NW\1X1_NW_PB_A.LAYOUT,40000,True,True,False,75,23,52,99.8125,99.9425,0,23,0,0,ok
ACT3_Z2\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_PB_A.LAYOUT,56475,True,True,False,75,55,20,99.8672,99.9026,10,45,0,0,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N0S5E0W5\1X1MESA_N0S5E0W5_TEMPLATE.LAYOUT,62750,True,True,False,75,71,4,99.8805,99.8869,15,8,0,48,ok
CATACOMB\1X1E\1X1_E_BB_A.LAYOUT,45225,True,True,False,74,65,9,99.8364,99.8563,10,54,0,1,ok
DWARVENLAB\1X1NE\1X1_NE_PB_A.LAYOUT,45225,True,True,False,74,66,8,99.8364,99.8541,8,58,0,0,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N0S0E5W0\1X1MESA_N0S0E5W0_TEMPLATE.LAYOUT,62750,True,True,False,74,74,0,99.8821,99.8821,9,0,0,65,ok
CATACOMB\1X1NE\1X1_NE_LM_A.LAYOUT,69000,True,True,False,74,65,9,99.8928,99.9058,0,65,0,0,ok
VAULT\1X1NSW\1X1_NSW_JT_A.LAYOUT,97800,True,True,False,73,73,0,99.9254,99.9254,8,65,0,0,ok
ACT2_CAVES\1X1EXIT_N\1X1_EXIT_N_JT_A.LAYOUT,40200,True,True,False,72,33,39,99.8209,99.9179,2,8,1,22,ok
GENERIC_CAVE\1X1SE\1X1_SE_BB_A.LAYOUT,45225,True,True,False,72,61,11,99.8408,99.8651,14,47,0,0,ok
DRAGON\1X1EW\1X1_EW_LM_A.LAYOUT,67725,True,True,False,71,47,24,99.8952,99.9306,41,4,0,2,ok
ACT3_Z2\1X1_CONCAVE_N2W2_LANDMARK_GHOSTCART\1X1_CONCAVE_N2W2_LANDMARK_GHOSTCART_LM.LAYOUT,18875,True,True,False,70,22,48,99.6291,99.8834,0,14,0,8,ok
NETHER\TEMPLATES\1X1SW_TEMPLATE.LAYOUT,50250,True,True,False,70,52,18,99.8607,99.8965,0,52,0,0,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N0E2W2_LAKE_NE_SW_SE\1X1WALL_N0S0E2W2_LAKE_NE_SW_SE_TEMPLATE.LAYOUT,62750,True,True,False,69,69,0,99.8900,99.8900,0,0,0,69,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N0E2W2_LAKE_NW_SW_SE\1X1WALL_N0E2W2_LAKE_NW_SW_SE_TEMPLATE.LAYOUT,62750,True,True,False,69,69,0,99.8900,99.8900,0,0,0,69,ok
VAULT\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_VAULTBOSSROOM_A.LAYOUT,84600,True,True,False,69,29,40,99.9184,99.9657,13,16,0,0,ok
VAULT\1X1SINGLE_ROOM_BOSS\FORSAKENVAULTS_BOSSROOM_PB.LAYOUT,84600,True,True,False,69,29,40,99.9184,99.9657,13,16,0,0,ok
VAULT\1X1ENTRANCE_N\1X1_ENTRANCE_N_BB_A.LAYOUT,41250,True,True,False,68,68,0,99.8352,99.8352,8,60,0,0,ok
VAULT\1X1ENTRANCE_S\1X1_ENTRANCE_S_LM_A.LAYOUT,62100,True,True,False,68,68,0,99.8905,99.8905,10,30,0,28,ok
ACT3_Z1\1X1_SWAMP_N0S5E5W0\1X1_SWAMP_N0S5E5W0_LM_A.LAYOUT,62750,True,True,False,68,68,0,99.8916,99.8916,14,30,0,24,ok
CATACOMB\1X1NSE\1X1_NSE_LM_A.LAYOUT,69025,True,True,False,68,38,30,99.9015,99.9449,0,38,0,0,ok
ACT3_Z2\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_BB_A.LAYOUT,25351,True,True,False,67,61,6,99.7357,99.7594,10,34,0,17,ok
NETHER\TEMPLATES\1X1EW_TEMPLATE.LAYOUT,35376,True,True,False,67,27,40,99.8106,99.9237,0,27,0,0,ok
CATACOMB\1X1N\1X1_N_JT_A.LAYOUT,45426,True,True,False,67,61,6,99.8525,99.8657,0,61,0,0,ok
DRAGON\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DRAGONBOSSROOM_C.LAYOUT,57200,True,True,False,67,5,62,99.8829,99.9913,5,0,0,0,ok
VAULT\1X1NW\1X1_NW_JT_A.LAYOUT,62376,True,True,False,67,67,0,99.8926,99.8926,14,53,0,0,ok
ACT3_Z1\1X1_CONVEX_N0S1E0W2\1X1_CONVEX_N0S1E0W2_PB_A.LAYOUT,62750,True,True,False,67,42,25,99.8932,99.9331,5,34,0,3,ok
